,Cast Number,Scan,Station,Depth,Salinity,Temperature,Sigma Theta Density,O2 SB 43 mg/L,O2 % Saturation,Corrected Chlorophyll,Turbidity (SCUFA),Decent Rate
4201,24,282357,4PB10,2.778,27.6659,21.9935,18.6577,3.5472,47.641,7.8322,0.4018,0.19
4202,24,282358,4PB10,2.812,27.6979,21.9691,18.6885,3.5113,47.146,8.0149,0.4034,0.211
4203,24,282359,4PB10,2.852,27.7673,21.9453,18.7474,3.4824,46.757,7.8093,0.3541,0.224
4204,24,282360,4PB10,2.899,27.8559,21.9172,18.8221,3.4562,46.406,7.4999,0.3985,0.228
4205,24,282361,4PB10,2.949,27.9084,21.8863,18.8701,3.4317,46.065,7.2794,0.3999,0.221
4206,24,282362,4PB10,2.989,27.9349,21.8619,18.8967,3.4124,45.792,7.1809,0.3523,0.204
4207,24,282363,4PB10,3.018,27.9535,21.8466,18.915,3.3921,45.513,7.2366,0.393,0.179
4208,24,282364,4PB10,3.042,27.9615,21.8394,18.923,3.3722,45.242,7.2645,0.3913,0.156
4209,24,282365,4PB10,3.066,27.9694,21.8377,18.9294,3.3519,44.969,7.168,0.3575,0.142
4210,24,282366,4PB10,3.085,27.9749,21.838,18.9335,3.33,44.678,6.8591,0.3929,0.143
4211,24,282367,4PB10,3.101,27.9755,21.8386,18.9338,3.3109,44.423,6.7138,0.3374,0.161
4212,24,282368,4PB10,3.126,27.9822,21.8395,18.9387,3.2904,44.149,6.7208,0.3425,0.192
4213,24,282369,4PB10,3.159,27.992,21.8417,18.9455,3.2705,43.887,6.529,0.3933,0.232
4214,24,282370,4PB10,3.2,27.9981,21.8438,18.9495,3.2522,43.644,6.3928,0.3421,0.276
4215,24,282371,4PB10,3.255,28.0027,21.846,18.9524,3.2373,43.447,6.3088,0.3318,0.307
4216,24,282372,4PB10,3.32,28.0117,21.8485,18.9585,3.2214,43.239,6.2282,0.3479,0.315
4217,24,282373,4PB10,3.391,28.0301,21.8491,18.9723,3.2033,43.001,6.1797,0.3932,0.299
4218,24,282374,4PB10,3.454,28.0444,21.8467,18.9838,3.1828,42.727,6.0039,0.3888,0.263
4219,24,282375,4PB10,3.497,28.0874,21.8416,19.0177,3.1616,42.449,5.7138,0.3469,0.221
4220,24,282376,4PB10,3.52,28.1491,21.8271,19.0684,3.1457,42.24,5.3594,0.3514,0.188
4221,24,282377,4PB10,3.531,28.2148,21.8028,19.1247,3.1184,41.871,4.9735,0.3411,0.172
4222,24,282378,4PB10,3.542,28.2789,21.7743,19.1809,3.0912,41.5,4.9531,0.3434,0.174
4223,24,282379,4PB10,3.569,28.3204,21.7427,19.2208,3.0661,41.149,5.1672,0.3453,0.195
4224,24,282380,4PB10,3.616,28.3879,21.7137,19.2797,3.0366,40.747,5.027,0.3421,0.225
4225,24,282381,4PB10,3.668,28.4638,21.6854,19.3449,3.0112,40.403,4.8206,0.3442,0.255
4226,24,282382,4PB10,3.715,28.5307,21.6535,19.4041,2.9809,39.99,4.8631,0.3427,0.275
4227,24,282383,4PB10,3.763,28.5895,21.6201,19.4575,2.9509,39.577,5.0335,0.344,0.281
4228,24,282384,4PB10,3.813,28.6274,21.5909,19.4941,2.9196,39.146,5.0697,0.3456,0.273
4229,24,282385,4PB10,3.861,28.6715,21.569,19.5334,2.886,38.689,4.7832,0.3438,0.256
4230,24,282386,4PB10,3.908,28.7043,21.5494,19.5635,2.8536,38.249,4.6803,0.3497,0.236
4231,24,282387,4PB10,3.949,28.7157,21.5333,19.5765,2.8225,37.823,4.708,0.3385,0.214
4232,24,282388,4PB10,3.982,28.7297,21.5237,19.5897,2.7912,37.4,4.4701,0.3448,0.198
4233,24,282389,4PB10,4.007,28.7322,21.5174,19.5932,2.7603,36.983,4.2898,0.4,0.19
4234,24,282390,4PB10,4.029,28.7284,21.5143,19.5912,2.7358,36.652,4.3354,0.3993,0.193
4235,24,282391,4PB10,4.058,28.7381,21.5149,19.5983,2.7123,36.339,4.4134,0.3977,0.205
4236,24,282392,4PB10,4.098,28.7624,21.5137,19.6171,2.6923,36.075,4.4245,0.3858,0.221
4237,24,282393,4PB10,4.14,28.772,21.5072,19.6261,2.6747,35.837,4.3901,0.3492,0.227
4238,24,282394,4PB10,4.188,28.7722,21.5006,19.628,2.6578,35.607,4.3098,0.3914,0.215
4239,24,282395,4PB10,4.238,28.7867,21.4975,19.6399,2.6415,35.39,4.1555,0.4012,0.188
4240,24,282396,4PB10,4.276,28.8132,21.4931,19.6611,2.6255,35.178,3.9968,0.3887,0.153
4241,24,282397,4PB10,4.291,28.8368,21.486,19.6809,2.6107,34.98,4.0293,0.394,0.122
4242,24,282398,4PB10,4.293,28.8326,21.48,19.6793,2.5959,34.776,4.1369,0.4108,0.104
4243,24,282399,4PB10,4.296,28.8299,21.4789,19.6776,2.5786,34.544,4.3409,0.3904,0.109
4244,24,282400,4PB10,4.307,28.8376,21.4803,19.683,2.5616,34.318,4.5722,0.3483,0.141
4245,24,282401,4PB10,4.332,28.8298,21.4811,19.6769,2.5475,34.128,4.45,0.3824,0.193
4246,24,282402,4PB10,4.369,28.8181,21.4826,19.6677,2.5312,33.909,4.2895,0.3931,0.243
4247,24,282403,4PB10,4.423,28.805,21.4851,19.657,2.5161,33.705,4.2409,0.3932,0.274
4248,24,282404,4PB10,4.492,28.7894,21.4886,19.6443,2.5073,33.587,4.1918,0.3953,0.283
4249,24,282405,4PB10,4.558,28.8232,21.4924,19.6689,2.4963,33.448,4.2132,0.3937,0.268
4250,24,282406,4PB10,4.604,28.8795,21.4918,19.7117,2.4853,33.312,4.1469,0.3984,0.232
4251,24,282407,4PB10,4.632,28.9094,21.4867,19.7358,2.4761,33.191,4.2083,0.396,0.181
4252,24,282408,4PB10,4.655,28.9535,21.4815,19.7706,2.4642,33.037,4.383,0.3968,0.133
4253,24,282409,4PB10,4.672,28.9846,21.4748,19.796,2.4485,32.828,4.3246,0.3974,0.107
4254,24,282410,4PB10,4.677,28.9949,21.466,19.8061,2.4291,32.565,4.2654,0.3984,0.108
4255,24,282411,4PB10,4.679,29.0034,21.4586,19.8146,2.405,32.239,4.5667,0.4052,0.124
4256,24,282412,4PB10,4.696,29.0104,21.4537,19.8211,2.3749,31.835,4.7073,0.3987,0.146
4257,24,282413,4PB10,4.735,29.0497,21.4491,19.8522,2.3478,31.475,4.3172,0.3483,0.173
4258,24,282414,4PB10,4.781,29.0662,21.4408,19.8669,2.3212,31.117,3.9914,0.3418,0.201
4259,24,282415,4PB10,4.82,29.0558,21.4339,19.8609,2.2954,30.766,3.7656,0.3452,0.223
4260,24,282416,4PB10,4.853,29.0604,21.432,19.8649,2.2754,30.497,3.5309,0.3341,0.227
4261,24,282417,4PB10,4.891,29.0473,21.4321,19.855,2.2566,30.243,3.3962,0.3491,0.213
4262,24,282418,4PB10,4.935,29.0605,21.4335,19.8646,2.2364,29.975,3.4318,0.359,0.195
4263,24,282419,4PB10,4.976,29.104,21.4311,19.8982,2.2195,29.755,3.436,0.3963,0.181
4264,24,282420,4PB10,5.004,29.1394,21.4227,19.9273,2.2054,29.567,3.3807,0.3933,0.173
4265,24,282421,4PB10,5.018,29.1613,21.4122,19.9467,2.1881,29.334,3.5901,0.3368,0.18
4266,24,282422,4PB10,5.037,29.1878,21.404,19.969,2.1723,29.122,3.7104,0.3404,0.207
4267,24,282423,4PB10,5.065,29.2659,21.3964,20.0302,2.1544,28.892,3.8138,0.3467,0.254
4268,24,282424,4PB10,5.106,29.3339,21.3798,20.0862,2.1279,28.539,3.7425,0.3484,0.308
4269,24,282425,4PB10,5.171,29.3971,21.3556,20.1406,2.0994,28.155,3.5945,0.3934,0.345
4270,24,282426,4PB10,5.256,29.4735,21.328,20.2059,2.0658,27.702,3.4435,0.404,0.35
4271,24,282427,4PB10,5.345,29.5378,21.2923,20.2643,2.0287,27.197,3.6453,0.4031,0.329
4272,24,282428,4PB10,5.412,29.6218,21.2438,20.3409,1.9901,26.67,3.3382,0.388,0.29
4273,24,282429,4PB10,5.443,29.6953,21.1795,20.4138,1.948,26.086,1.8413,0.3451,0.243
4274,24,282430,4PB10,5.455,29.7188,21.1173,20.4481,1.9078,25.522,1.5394,0.3369,0.203
4275,24,282431,4PB10,5.472,29.7453,21.0887,20.4758,1.8738,25.058,1.7491,0.3433,0.187
4276,24,282432,4PB10,5.5,29.8393,21.0713,20.5518,1.8443,24.67,1.6218,0.3436,0.203
4277,24,282433,4PB10,5.536,29.9567,21.0055,20.6584,1.8149,24.264,1.5396,0.3398,0.247
4278,24,282434,4PB10,5.582,30.059,20.8958,20.765,1.7959,23.976,1.3707,0.3448,0.293
4279,24,282435,4PB10,5.639,30.1405,20.7935,20.8538,1.7841,23.786,1.3243,0.3535,0.318
4280,24,282436,4PB10,5.706,30.1906,20.7199,20.9112,1.7837,23.756,1.2269,0.358,0.323
4281,24,282437,4PB10,5.784,30.2192,20.6723,20.9454,1.7915,23.843,1.1421,0.339,0.315
4282,24,282438,4PB10,5.844,30.2393,20.6427,20.9685,1.8024,23.978,1.0477,0.3447,0.292
4283,24,282439,4PB10,5.876,30.2545,20.623,20.9852,1.8222,24.234,1.062,0.3932,0.253
4284,24,282440,4PB10,5.907,30.2973,20.6072,21.0219,1.8427,24.506,1.1438,0.405,0.208
4285,24,282441,4PB10,5.947,30.3802,20.5735,21.0937,1.8639,24.784,1.0961,0.4044,0.175
4286,24,282442,4PB10,5.976,30.4476,20.5067,21.1624,1.8885,25.09,1.0733,0.3971,0.172
4287,24,282443,4PB10,5.989,30.4874,20.4398,21.2101,1.9139,25.403,1.053,0.3915,0.199
4288,24,282444,4PB10,6.003,30.5021,20.4063,21.23,1.9371,25.697,1.0942,0.3855,0.236
4289,24,282445,4PB10,6.039,30.5106,20.4037,21.2372,1.9645,26.061,1.3654,0.4011,0.273
4290,24,282446,4PB10,6.105,30.5421,20.3972,21.2628,1.9963,26.484,1.3774,0.4465,0.301
4291,24,282447,4PB10,6.184,30.5786,20.3633,21.2994,2.0259,26.867,1.1931,0.4554,0.31
4292,24,282448,4PB10,6.258,30.618,20.3238,21.3396,2.048,27.146,1.087,0.4549,0.295
4293,24,282449,4PB10,6.312,30.6524,20.2915,21.3741,2.0685,27.407,1.0562,0.4375,0.26
4294,24,282450,4PB10,6.341,30.6775,20.2648,21.4002,2.0881,27.657,1.0513,0.3962,0.215
4295,24,282451,4PB10,6.355,30.6938,20.244,21.4179,2.1057,27.882,1.0115,0.3961,0.177
4296,24,282452,4PB10,6.373,30.7011,20.2339,21.4261,2.1249,28.132,1.0295,0.3953,0.159
4297,24,282453,4PB10,6.399,30.7115,20.2324,21.4344,2.1422,28.363,1.0523,0.3842,0.164
4298,24,282454,4PB10,6.427,30.722,20.2245,21.4445,2.1643,28.653,1.0077,0.3937,0.187
4299,24,282455,4PB10,6.46,30.7318,20.2123,21.4551,2.1793,28.846,1.0189,0.3997,0.219
4300,24,282456,4PB10,6.501,30.7434,20.2025,21.4665,2.1898,28.982,1.059,0.3995,0.253
4301,24,282457,4PB10,6.547,30.7556,20.192,21.4784,2.2038,29.164,0.9966,0.4005,0.28
4302,24,282458,4PB10,6.598,30.7725,20.1795,21.4945,2.2132,29.285,0.9864,0.3952,0.294
4303,24,282459,4PB10,6.657,30.7932,20.1656,21.5138,2.2239,29.422,0.9422,0.4028,0.29
4304,24,282460,4PB10,6.721,30.813,20.149,21.5332,2.2398,29.627,0.9662,0.4461,0.277
4305,24,282461,4PB10,6.775,30.8302,20.1319,21.5507,2.2521,29.784,1.1366,0.4579,0.261
4306,24,282462,4PB10,6.806,30.8399,20.1179,21.5617,2.2631,29.923,1.1226,0.4465,0.248
4307,24,282463,4PB10,6.831,30.8485,20.1096,21.5705,2.276,30.09,1.0264,0.4539,0.239
4308,24,282464,4PB10,6.865,30.8659,20.1047,21.585,2.2886,30.257,0.9792,0.4584,0.244
4309,24,282465,4PB10,6.91,30.887,20.0934,21.6039,2.3017,30.428,0.9922,0.4505,0.271
4310,24,282466,4PB10,6.958,30.9152,20.0746,21.6303,2.3144,30.59,1.0153,0.4474,0.31
4311,24,282467,4PB10,7.01,30.9442,20.0512,21.6584,2.3264,30.741,0.9892,0.446,0.344
4312,24,282468,4PB10,7.075,30.9698,20.0257,21.6844,2.3385,30.891,0.9923,0.4524,0.36
4313,24,282469,4PB10,7.155,31.0032,20.0005,21.7163,2.3547,31.096,0.9883,0.4461,0.356
4314,24,282470,4PB10,7.23,31.0322,19.9745,21.7451,2.3743,31.346,0.9787,0.4602,0.337
4315,24,282471,4PB10,7.289,31.0524,19.9519,21.7663,2.3916,31.565,0.9589,0.5029,0.309
4316,24,282472,4PB10,7.332,31.0685,19.9355,21.7828,2.4086,31.782,0.9805,0.513,0.274
4317,24,282473,4PB10,7.364,31.0783,19.9236,21.7933,2.4301,32.06,1.0554,0.5091,0.244
4318,24,282474,4PB10,7.396,31.0855,19.9163,21.8007,2.45,32.321,1.0236,0.4589,0.23
4319,24,282475,4PB10,7.432,31.091,19.9116,21.8061,2.4676,32.551,0.985,0.4329,0.235
4320,24,282476,4PB10,7.469,31.0952,19.9073,21.8103,2.4833,32.755,0.9959,0.4542,0.251
4321,24,282477,4PB10,7.512,31.0999,19.9027,21.8151,2.4994,32.966,1.01,0.4649,0.265
4322,24,282478,4PB10,7.566,31.1049,19.8982,21.8201,2.5113,33.121,0.9896,0.4487,0.27
4323,24,282479,4PB10,7.624,31.11,19.8942,21.825,2.5208,33.246,0.9722,0.471,0.27
4324,24,282480,4PB10,7.676,31.1183,19.89,21.8324,2.5317,33.388,1.029,0.5018,0.266
4325,24,282481,4PB10,7.713,31.1303,19.8836,21.8431,2.5391,33.484,1.038,0.4752,0.257
4326,24,282482,4PB10,7.746,31.1394,19.8751,21.8523,2.548,33.598,1.0141,0.5011,0.245
4327,24,282483,4PB10,7.788,31.1479,19.8674,21.8607,2.5569,33.713,1.0122,0.5151,0.233
4328,24,282484,4PB10,7.832,31.1557,19.8604,21.8684,2.5661,33.831,1.0171,0.5096,0.226
4329,24,282485,4PB10,7.873,31.1629,19.8539,21.8756,2.5733,33.922,1.0313,0.5078,0.224
4330,24,282486,4PB10,7.91,31.1721,19.8477,21.8843,2.5802,34.012,1.0567,0.5074,0.223
4331,24,282487,4PB10,7.945,31.1791,19.8412,21.8912,2.5941,34.192,1.0658,0.497,0.222
4332,24,282488,4PB10,7.979,31.1848,19.836,21.8969,2.6042,34.324,1.0563,0.4625,0.225
4333,24,282489,4PB10,8.016,31.1889,19.8322,21.901,2.6133,34.442,1.0712,0.4631,0.236
4334,24,282490,4PB10,8.056,31.1919,19.8286,21.9042,2.6243,34.585,1.0562,0.4542,0.254
4335,24,282491,4PB10,8.099,31.1952,19.8255,21.9075,2.6323,34.689,1.0101,0.451,0.271
4336,24,282492,4PB10,8.149,31.1965,19.8234,21.909,2.6406,34.798,0.9862,0.4541,0.279
4337,24,282493,4PB10,8.203,31.1975,19.822,21.9102,2.6475,34.887,0.9953,0.4469,0.271
4338,24,282494,4PB10,8.261,31.1985,19.8211,21.9111,2.6556,34.994,1.0065,0.4534,0.253
4339,24,282495,4PB10,8.312,31.1994,19.8205,21.912,2.6626,35.087,0.993,0.4492,0.233
4340,24,282496,4PB10,8.344,31.1997,19.82,21.9123,2.6681,35.158,0.9863,0.449,0.222
4341,24,282497,4PB10,8.361,31.201,19.8199,21.9133,2.6724,35.215,1.0162,0.4504,0.224
4342,24,282498,4PB10,8.382,31.202,19.8206,21.914,2.6752,35.253,1.0489,0.4506,0.24
4343,24,282499,4PB10,8.422,31.1995,19.822,21.9117,2.6815,35.337,1.0375,0.4553,0.267
4344,24,282500,4PB10,8.48,31.2034,19.8216,21.9148,2.6854,35.388,1.0084,0.4479,0.301
4345,24,282501,4PB10,8.549,31.2121,19.8176,21.9224,2.6872,35.41,0.9777,0.4438,0.327
4346,24,282502,4PB10,8.616,31.2212,19.8108,21.9311,2.6913,35.463,0.9423,0.454,0.333
4347,24,282503,4PB10,8.676,31.2317,19.8026,21.9412,2.6969,35.533,0.9526,0.461,0.316
4348,24,282504,4PB10,8.731,31.2428,19.7938,21.9519,2.7005,35.578,0.9752,0.4545,0.287
4349,24,282505,4PB10,8.777,31.2531,19.785,21.962,2.708,35.673,0.9312,0.4523,0.258
4350,24,282506,4PB10,8.813,31.2629,19.7766,21.9716,2.7147,35.757,0.9232,0.4474,0.239
4351,24,282507,4PB10,8.841,31.2748,19.7685,21.9828,2.7214,35.843,0.9488,0.4541,0.233
4352,24,282508,4PB10,8.872,31.2844,19.7608,21.9921,2.7293,35.944,0.9913,0.4504,0.239
4353,24,282509,4PB10,8.915,31.2925,19.7536,22.0001,2.7377,36.051,1.0075,0.4455,0.259
4354,24,282510,4PB10,8.963,31.2988,19.7465,22.0067,2.7461,36.159,0.9818,0.5054,0.291
4355,24,282511,4PB10,9.016,31.3039,19.7408,22.012,2.7528,36.244,1.0039,0.5086,0.325
4356,24,282512,4PB10,9.072,31.308,19.7367,22.0162,2.7612,36.352,0.9928,0.4708,0.35
4357,24,282513,4PB10,9.137,31.3094,19.7339,22.018,2.7696,36.462,0.9465,0.5041,0.358
4358,24,282514,4PB10,9.211,31.311,19.7321,22.0197,2.7783,36.575,0.9321,0.5158,0.347
4359,24,282515,4PB10,9.282,31.3123,19.7307,22.021,2.7836,36.644,0.9265,0.5078,0.319
4360,24,282516,4PB10,9.341,31.3135,19.7298,22.0222,2.7888,36.712,0.9094,0.5108,0.281
4361,24,282517,4PB10,9.382,31.3152,19.7292,22.0236,2.7935,36.774,0.9042,0.5024,0.246
4362,24,282518,4PB10,9.409,31.316,19.7286,22.0244,2.7979,36.832,0.9071,0.502,0.225
4363,24,282519,4PB10,9.427,31.3173,19.7281,22.0255,2.8043,36.916,0.9199,0.5082,0.223
4364,24,282520,4PB10,9.452,31.3173,19.7283,22.0255,2.8067,36.948,0.9309,0.5045,0.24
4365,24,282521,4PB10,9.498,31.3163,19.7287,22.0246,2.8079,36.964,0.9297,0.5031,0.267
4366,24,282522,4PB10,9.558,31.3158,19.7283,22.0243,2.8128,37.027,0.9265,0.5066,0.29
4367,24,282523,4PB10,9.623,31.3161,19.7273,22.0248,2.8162,37.071,0.9284,0.5068,0.304
4368,24,282524,4PB10,9.684,31.3178,19.7263,22.0263,2.8172,37.085,0.9261,0.5094,0.303
4369,24,282525,4PB10,9.735,31.3188,19.7259,22.0273,2.8187,37.104,0.9061,0.5034,0.291
4370,24,282526,4PB10,9.775,31.3181,19.7257,22.0268,2.8186,37.103,0.9003,0.5077,0.276
4371,24,282527,4PB10,9.814,31.318,19.7255,22.0267,2.8215,37.141,0.901,0.5073,0.265
4372,24,282528,4PB10,9.857,31.3187,19.7254,22.0273,2.8282,37.229,0.9077,0.5041,0.262
4373,24,282529,4PB10,9.904,31.3185,19.7253,22.0271,2.8274,37.218,0.9283,0.5053,0.27
4374,24,282530,4PB10,9.95,31.3195,19.7251,22.028,2.8264,37.206,0.9273,0.4992,0.279
4375,24,282531,4PB10,9.998,31.3204,19.7249,22.0287,2.8315,37.272,0.9282,0.505,0.274
4376,24,282532,4PB10,10.05,31.3202,19.7246,22.0287,2.8317,37.275,0.9464,0.5144,0.25
4377,24,282533,4PB10,10.106,31.3199,19.7244,22.0285,2.832,37.279,0.9008,0.5103,0.22
4378,24,282534,4PB10,10.15,31.3205,19.7242,22.029,2.8324,37.284,0.9358,0.5099,0.204
4379,24,282535,4PB10,10.169,31.3218,19.724,22.03,2.8316,37.274,0.9663,0.4987,0.208
4380,24,282536,4PB10,10.172,31.3224,19.7242,22.0304,2.8322,37.281,0.9898,0.5146,0.221
4381,24,282537,4PB10,10.191,31.3231,19.7253,22.0307,2.8362,37.335,1.1256,0.5517,0.235
4382,24,282538,4PB10,10.252,31.32,19.727,22.0279,2.8391,37.373,1.072,0.5109,0.254
4383,24,282539,4PB10,10.331,31.3182,19.7269,22.0265,2.838,37.358,0.9373,0.4973,0.279
4384,24,282540,4PB10,10.392,31.3199,19.7257,22.0281,2.8398,37.382,0.9175,0.5102,0.302
4385,24,282541,4PB10,10.427,31.3212,19.7247,22.0294,2.8425,37.418,0.9568,0.4981,0.311
4386,24,282542,4PB10,10.463,31.3218,19.7245,22.0299,2.844,37.438,0.9532,0.5092,0.308
4387,24,282543,4PB10,10.515,31.3213,19.7248,22.0295,2.8448,37.448,0.9206,0.506,0.308
4388,24,282544,4PB10,10.574,31.3216,19.7245,22.0298,2.8456,37.458,0.9131,0.5053,0.319
4389,24,282545,4PB10,10.637,31.3228,19.7239,22.0308,2.8478,37.486,0.9043,0.5166,0.33
4390,24,282546,4PB10,10.7,31.3251,19.7231,22.0327,2.8479,37.489,0.885,0.5048,0.329
4391,24,282547,4PB10,10.76,31.3259,19.7221,22.0337,2.8495,37.508,0.8853,0.4908,0.32
4392,24,282548,4PB10,10.813,31.326,19.7214,22.0339,2.8532,37.557,0.9077,0.4984,0.312
4393,24,282549,4PB10,10.858,31.327,19.7206,22.0349,2.8541,37.568,0.9036,0.5115,0.308
4394,24,282550,4PB10,10.901,31.328,19.7197,22.0358,2.8536,37.561,0.9268,0.5102,0.302
4395,24,282551,4PB10,10.952,31.329,19.7192,22.0368,2.8547,37.576,0.9241,0.5098,0.291
4396,24,282552,4PB10,11.014,31.3315,19.7179,22.039,2.856,37.593,0.9146,0.512,0.28
4397,24,282553,4PB10,11.073,31.3338,19.7157,22.0413,2.8551,37.58,0.9647,0.5106,0.276
4398,24,282554,4PB10,11.114,31.335,19.7141,22.0427,2.8548,37.575,0.9758,0.5049,0.276
4399,24,282555,4PB10,11.144,31.3366,19.7131,22.0441,2.8549,37.576,0.9435,0.5028,0.28
4400,24,282556,4PB10,11.181,31.3372,19.7125,22.0448,2.8558,37.588,0.926,0.5132,0.287
4401,24,282557,4PB10,11.234,31.3375,19.7121,22.0451,2.8588,37.627,0.9238,0.5148,0.297
4402,24,282558,4PB10,11.297,31.3375,19.7113,22.0452,2.861,37.655,0.9087,0.5042,0.305
4403,24,282559,4PB10,11.362,31.3372,19.7111,22.0451,2.8646,37.702,0.9033,0.5036,0.304
4404,24,282560,4PB10,11.42,31.3377,19.711,22.0455,2.8658,37.719,0.9291,0.5058,0.289
4405,24,282561,4PB10,11.466,31.3381,19.7108,22.0459,2.8667,37.731,0.9374,0.4985,0.265
4406,24,282562,4PB10,11.503,31.3382,19.7106,22.046,2.8705,37.78,0.9279,0.5096,0.244
4407,24,282563,4PB10,11.535,31.3402,19.7101,22.0476,2.8718,37.797,0.9267,0.5148,0.235
4408,24,282564,4PB10,11.568,31.3446,19.7083,22.0515,2.8718,37.797,0.9285,0.5082,0.246
4409,24,282565,4PB10,11.604,31.349,19.7051,22.0556,2.8713,37.789,0.9269,0.5046,0.271
4410,24,282566,4PB10,11.649,31.3542,19.7007,22.0607,2.8723,37.8,0.9275,0.5095,0.296
4411,24,282567,4PB10,11.709,31.3614,19.6951,22.0676,2.873,37.806,0.9265,0.5119,0.309
4412,24,282568,4PB10,11.779,31.3723,19.6893,22.0774,2.8759,37.843,0.9243,0.5145,0.305
4413,24,282569,4PB10,11.847,31.3865,19.6798,22.0907,2.8796,37.889,0.9304,0.5614,0.29
4414,24,282570,4PB10,11.896,31.3983,19.6661,22.1032,2.8799,37.886,0.9487,0.6155,0.267
4415,24,282571,4PB10,11.926,31.4056,19.6552,22.1115,2.8827,37.917,0.9713,0.6189,0.242
4416,24,282572,4PB10,11.951,31.4089,19.6508,22.1151,2.8886,37.991,0.989,0.6155,0.226
4417,24,282573,4PB10,11.983,31.4078,19.6501,22.1145,2.8928,38.047,0.9747,0.6164,0.224
4418,24,282574,4PB10,12.022,31.4083,19.6504,22.1148,2.8958,38.086,0.9775,0.6242,0.238
4419,24,282575,4PB10,12.067,31.4126,19.6496,22.1183,2.8995,38.136,1.0296,0.6542,0.262
4420,24,282576,4PB10,12.117,31.416,19.646,22.1218,2.9056,38.213,1.011,0.6308,0.286
4421,24,282577,4PB10,12.168,31.4184,19.6419,22.1246,2.9077,38.239,0.9708,0.608,0.306
4422,24,282578,4PB10,12.222,31.4218,19.6387,22.1281,2.907,38.228,0.9889,0.6179,0.317
4423,24,282579,4PB10,12.278,31.4251,19.6357,22.1313,2.909,38.253,1.0131,0.6153,0.318
4424,24,282580,4PB10,12.338,31.4273,19.6331,22.1337,2.9107,38.274,0.9899,0.6079,0.306
4425,24,282581,4PB10,12.398,31.4286,19.6317,22.135,2.9135,38.31,0.953,0.6076,0.282
4426,24,282582,4PB10,12.449,31.429,19.6307,22.1356,2.9148,38.326,0.9684,0.6158,0.253
4427,24,282583,4PB10,12.489,31.4302,19.6297,22.1368,2.9165,38.348,0.9758,0.6139,0.231
4428,24,282584,4PB10,12.516,31.4307,19.6291,22.1373,2.918,38.367,0.9707,0.6066,0.225
4429,24,282585,4PB10,12.536,31.4305,19.6287,22.1373,2.9179,38.366,0.9968,0.6151,0.237
4430,24,282586,4PB10,12.565,31.4298,19.6292,22.1366,2.9182,38.37,0.9876,0.6098,0.263
4431,24,282587,4PB10,12.615,31.4287,19.6302,22.1355,2.9191,38.383,0.9784,0.6132,0.295
4432,24,282588,4PB10,12.683,31.4298,19.6301,22.1364,2.9212,38.41,0.9991,0.6626,0.32
4433,24,282589,4PB10,12.757,31.4309,19.6292,22.1375,2.9208,38.404,0.9993,0.6746,0.33
4434,24,282590,4PB10,12.822,31.4309,19.6283,22.1377,2.9207,38.402,1.0481,0.6632,0.322
4435,24,282591,4PB10,12.877,31.4313,19.628,22.1381,2.9216,38.414,1.051,0.6737,0.301
4436,24,282592,4PB10,12.919,31.431,19.6281,22.1378,2.9235,38.439,1.0126,0.6745,0.276
4437,24,282593,4PB10,12.952,31.4332,19.628,22.1395,2.9237,38.443,1.0078,0.6652,0.256
4438,24,282594,4PB10,12.991,31.4326,19.6277,22.1392,2.9239,38.444,1.018,0.669,0.247
4439,24,282595,4PB10,13.035,31.4349,19.6268,22.1411,2.9254,38.465,1.0246,0.6732,0.245
4440,24,282596,4PB10,13.078,31.4321,19.6257,22.1393,2.9233,38.435,1.0152,0.66,0.249
4441,24,282597,4PB10,13.123,31.4373,19.6252,22.1434,2.9243,38.45,1.0555,0.6723,0.254
4442,24,282598,4PB10,13.169,31.4287,19.6253,22.1368,2.9276,38.49,1.0716,0.7129,0.258
4443,24,282599,4PB10,13.21,31.4057,19.6256,22.1192,2.927,38.479,1.0341,0.7293,0.261
4444,24,282600,4PB10,13.253,31.4285,19.6252,22.1367,2.9238,38.441,1.0619,0.7231,0.262
4445,24,282601,4PB10,13.298,31.4374,19.6247,22.1436,2.9223,38.423,1.1225,0.7175,0.263
4446,24,282602,4PB10,13.347,31.4328,19.6247,22.14,2.9209,38.403,1.117,0.7234,0.267
4447,24,282603,4PB10,13.393,31.4372,19.6242,22.1436,2.9211,38.406,1.1051,0.7191,0.275
4448,24,282604,4PB10,13.437,31.4352,19.6238,22.1421,2.921,38.404,1.1138,0.7261,0.282
4449,24,282605,4PB10,13.482,31.437,19.6234,22.1436,2.9192,38.382,1.1087,0.7147,0.281
4450,24,282606,4PB10,13.534,31.4357,19.6232,22.1426,2.9194,38.383,1.092,0.7173,0.274
4451,24,282607,4PB10,13.591,31.4364,19.6229,22.1433,2.9211,38.406,1.0841,0.7747,0.267
4452,24,282608,4PB10,13.64,31.4374,19.6225,22.1442,2.9226,38.425,1.0693,0.7792,0.263
4453,24,282609,4PB10,13.676,31.4378,19.6223,22.1445,2.9242,38.446,1.0547,0.7732,0.258
4454,24,282610,4PB10,13.708,31.4379,19.622,22.1447,2.9255,38.464,1.0698,0.7756,0.252
4455,24,282611,4PB10,13.751,31.4371,19.6219,22.1441,2.925,38.456,1.11,0.76,0.25
